IND_NAME,DIM_GEO_NAME,DIM_1_CODE,VALUE_NUMERIC
Reported number of people requiring interventions against NTDs,Mexico,,19950556.0
Road traffic mortality rate (per 100 000 population),Mexico,,12.0
Suicide mortality rate (per 100 000 population),Mexico,,7.0163517
Total alcohol per capita (≥ 15 years of age) consumption (litres of pure alcohol),Mexico,SEX_BTSX,5.719419956
"Total net official development assistance to medical research and basic health sectors per capita (US$), by recipient country ",Mexico,,0.670000017
Tuberculosis incidence (per 100 000 population),Mexico,,28.0
UHC: Service coverage index,Mexico,,74.54782867
Under-five mortality rate (per 1000 live births),Mexico,SEX_BTSX,12.83417988
Age-standardized mortality rate attributed to household and ambient air pollution  (per 100 000 population) ,Micronesia (Federated States of),SEX_BTSX,254.0489807
Age-standardized prevalence of hypertension among adults aged 30–79 years (%),Micronesia (Federated States of),SEX_BTSX,32.90000153
Age-standardized prevalence of obesity among adults (18+ years) (%),Micronesia (Federated States of),SEX_BTSX,47.10044098
Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan (constant 2020 US$ millions),Micronesia (Federated States of),,1.735399961
Annual mean concentrations of fine particulate matter (PM2.5) in urban areas (µg/m3),Micronesia (Federated States of),,8.127690315
Average of 15 International Health Regulations core capacity scores,Micronesia (Federated States of),,52.59999847
Density of medical doctors (per 10 000 population) ,Micronesia (Federated States of),,9.633999825
Density of nursing and midwifery personnel (per 10 000 population) ,Micronesia (Federated States of),,21.99300003
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Micronesia (Federated States of),,69.0
Domestic general government health expenditure (GGHE-D) as percentage of general government expenditure (GGE) (%),Micronesia (Federated States of),,2.599999905
Healthy life expectancy at birth (years),Micronesia (Federated States of),SEX_BTSX,57.93118668
Healthy life expectancy at birth (years),Micronesia (Federated States of),SEX_FMLE,59.570858
Healthy life expectancy at birth (years),Micronesia (Federated States of),SEX_MLE,56.42441559
Hepatitis B surface antigen (HBsAg) prevalence among children under 5 years (%),Micronesia (Federated States of),,0.400000006
Human papillomavirus (HPV) immunization coverage estimates among 15 year-old girls (%),Micronesia (Federated States of),SEX_FMLE,70.0
Life expectancy at birth (years),Micronesia (Federated States of),SEX_BTSX,65.70956421
Life expectancy at birth (years),Micronesia (Federated States of),SEX_FMLE,68.6581192
Life expectancy at birth (years),Micronesia (Federated States of),SEX_MLE,62.98522568
Maternal mortality ratio (per 100 000 live births),Micronesia (Federated States of),,74.3119278
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Micronesia (Federated States of),,38.0
Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population),Micronesia (Federated States of),SEX_BTSX,14.0
Mortality rate due to homicide (per 100 000 population),Micronesia (Federated States of),,4.902547836
Mortality rate from unintentional poisoning (per 100 000 population),Micronesia (Federated States of),,0.525859833
Neonatal mortality rate (per 1000 live births),Micronesia (Federated States of),SEX_BTSX,12.62666035
Number of cases of poliomyelitis caused by wild poliovirus (WPV),Micronesia (Federated States of),,0.0
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),Micronesia (Federated States of),,65.0
Prevalence of anaemia in women of reproductive age (15–49 years) (%),Micronesia (Federated States of),SEX_FMLE,25.0
Prevalence of obesity among children and adolescents (5–19 years) (%),Micronesia (Federated States of),SEX_BTSX,20.4824295
"Probability of dying from any of CVD, cancer, diabetes, CRD between age 30 and exact age 70 (%)",Micronesia (Federated States of),,39.22942352
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months (%) ,Micronesia (Federated States of),,21.0
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in their lifetime (%) ,Micronesia (Federated States of),,35.0
Proportion of population with primary reliance on clean fuels and technology (%),Micronesia (Federated States of),,13.19999981
Reported number of people requiring interventions against NTDs,Micronesia (Federated States of),,36871.0
Road traffic mortality rate (per 100 000 population),Micronesia (Federated States of),,14.10000038
Suicide mortality rate (per 100 000 population),Micronesia (Federated States of),,20.33450317
Total alcohol per capita (≥ 15 years of age) consumption (litres of pure alcohol),Micronesia (Federated States of),SEX_BTSX,2.124720097
"Total net official development assistance to medical research and basic health sectors per capita (US$), by recipient country ",Micronesia (Federated States of),,30.29000092
Tuberculosis incidence (per 100 000 population),Micronesia (Federated States of),,53.0
UHC: Service coverage index,Micronesia (Federated States of),,47.65958023
Under-five mortality rate (per 1000 live births),Micronesia (Federated States of),SEX_BTSX,24.21165085
Annual mean concentrations of fine particulate matter (PM2.5) in urban areas (µg/m3),Monaco,,9.210920334
Average of 15 International Health Regulations core capacity scores,Monaco,,78.0667038
Density of dentists (per 10 000 population) ,Monaco,,9.484999657
Density of medical doctors (per 10 000 population) ,Monaco,,88.88899994
Density of nursing and midwifery personnel (per 10 000 population) ,Monaco,,208.3099976
Density of pharmacists (per 10 000 population) ,Monaco,,24.11899948
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Monaco,,99.0
Domestic general government health expenditure (GGHE-D) as percentage of general government expenditure (GGE) (%),Monaco,,13.64999962
Hepatitis B surface antigen (HBsAg) prevalence among children under 5 years (%),Monaco,,0.150000006
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Monaco,,80.0
Neonatal mortality rate (per 1000 live births),Monaco,SEX_BTSX,1.495650053
Number of cases of poliomyelitis caused by wild poliovirus (WPV),Monaco,,0.0
Prevalence of anaemia in women of reproductive age (15–49 years) (%),Monaco,SEX_FMLE,12.30000019
Proportion of population using safely-managed drinking-water services (%),Monaco,,100.0
Proportion of population using safely-managed sanitation services (%),Monaco,,100.0
Proportion of population with primary reliance on clean fuels and technology (%),Monaco,,100.0
Proportion of safely treated domestic wastewater flows (%),Monaco,,96.76616669
Reported number of people requiring interventions against NTDs,Monaco,,0.0
Road traffic mortality rate (per 100 000 population),Monaco,,0.0
Tuberculosis incidence (per 100 000 population),Monaco,,1.100000024
UHC: Service coverage index,Monaco,,85.90422821
Under-five mortality rate (per 1000 live births),Monaco,SEX_BTSX,2.826076031
Adolescent birth rate (per 1000 women),Mongolia,AGEGROUP_YEARS15-19,21.09000015
Adolescent birth rate (per 1000 women),Mongolia,AGEGROUP_YEARS10-14,0.109999999
Age-standardized mortality rate attributed to household and ambient air pollution  (per 100 000 population) ,Mongolia,SEX_BTSX,214.6502838
Age-standardized prevalence of hypertension among adults aged 30–79 years (%),Mongolia,SEX_BTSX,42.79999924
Age-standardized prevalence of obesity among adults (18+ years) (%),Mongolia,SEX_BTSX,24.10873985
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,Mongolia,SEX_BTSX,29.5
Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan (constant 2020 US$ millions),Mongolia,,51.83959961
Annual mean concentrations of fine particulate matter (PM2.5) in urban areas (µg/m3),Mongolia,,50.61616898
Average of 15 International Health Regulations core capacity scores,Mongolia,,65.66670227
Contact coverage of treatment services for alcohol use disorders (%),Mongolia,ALCOHOL,3.182839394
Contact coverage of treatment services for drug use disorders (%),Mongolia,DRUG,0.324424118
Density of dentists (per 10 000 population) ,Mongolia,,4.090000153
Density of medical doctors (per 10 000 population) ,Mongolia,,38.74200058
Density of nursing and midwifery personnel (per 10 000 population) ,Mongolia,,42.21900177
Density of pharmacists (per 10 000 population) ,Mongolia,,6.827000141
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Mongolia,,95.0
Domestic general government health expenditure (GGHE-D) as percentage of general government expenditure (GGE) (%),Mongolia,,12.63000011
Healthy life expectancy at birth (years),Mongolia,SEX_MLE,58.80911636
Healthy life expectancy at birth (years),Mongolia,SEX_FMLE,63.87374115
Healthy life expectancy at birth (years),Mongolia,SEX_BTSX,61.31316376
Hepatitis B surface antigen (HBsAg) prevalence among children under 5 years (%),Mongolia,,0.469999999
Life expectancy at birth (years),Mongolia,SEX_BTSX,70.0979538
Life expectancy at birth (years),Mongolia,SEX_MLE,66.41682434
Life expectancy at birth (years),Mongolia,SEX_FMLE,73.858284
Maternal mortality ratio (per 100 000 live births),Mongolia,,39.49361038
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Mongolia,,93.0
Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population),Mongolia,SEX_BTSX,3.200000048
Mortality rate due to homicide (per 100 000 population),Mongolia,,5.327985764
Mortality rate from unintentional poisoning (per 100 000 population),Mongolia,,2.993494749
Neonatal mortality rate (per 1000 live births),Mongolia,SEX_BTSX,7.504303932
New HIV infections (per 1000 uninfected population),Mongolia,SEX_BTSX,0.01
Number of cases of poliomyelitis caused by wild poliovirus (WPV),Mongolia,,0.0
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),Mongolia,,94.0
Population with household expenditures on health > 10% of total household expenditure or income (%),Mongolia,,14.02999973
Population with household expenditures on health > 25% of total household expenditure or income (%),Mongolia,,3.460000038
Prevalence of anaemia in women of reproductive age (15–49 years) (%),Mongolia,SEX_FMLE,14.5
Prevalence of obesity among children and adolescents (5–19 years) (%),Mongolia,SEX_BTSX,6.44148016
Prevalence of overweight in children under 5 (%),Mongolia,,10.69999981
Prevalence of stunting in children under 5 (%),Mongolia,,6.099999905
Prevalence of wasting in children under 5 (%),Mongolia,,0.899999976
"Probability of dying from any of CVD, cancer, diabetes, CRD between age 30 and exact age 70 (%)",Mongolia,,28.683918
Proportion of births attended by skilled health personnel (%),Mongolia,,99.30000305
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months (%) ,Mongolia,,12.0
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in their lifetime (%) ,Mongolia,,27.0
Proportion of population using a hand-washing facility with soap and water (%),Mongolia,,86.37693024
Proportion of population using safely-managed drinking-water services (%),Mongolia,,39.280159
Proportion of population using safely-managed sanitation services (%),Mongolia,,65.96411133
Proportion of population with primary reliance on clean fuels and technology (%),Mongolia,,54.20000076
Proportion of safely treated domestic wastewater flows (%),Mongolia,,26.14389992
Proportion of women of reproductive age who have their need for family planning satisfied with modern methods (%),Mongolia,SEX_FMLE,63.59999847
Reported number of people requiring interventions against NTDs,Mongolia,,0.0
Road traffic mortality rate (per 100 000 population),Mongolia,,12.39999962
Suicide mortality rate (per 100 000 population),Mongolia,,18.5229702
Total alcohol per capita (≥ 15 years of age) consumption (litres of pure alcohol),Mongolia,SEX_BTSX,7.933829784
"Total net official development assistance to medical research and basic health sectors per capita (US$), by recipient country ",Mongolia,,6.710000038
Tuberculosis incidence (per 100 000 population),Mongolia,,452.0
UHC: Service coverage index,Mongolia,,64.95104218
Under-five mortality rate (per 1000 live births),Mongolia,SEX_BTSX,13.4110899
Adolescent birth rate (per 1000 women),Montenegro,AGEGROUP_YEARS15-19,8.569999695
Adolescent birth rate (per 1000 women),Montenegro,AGEGROUP_YEARS10-14,0.0
Age-standardized mortality rate attributed to household and ambient air pollution  (per 100 000 population) ,Montenegro,SEX_BTSX,115.2064133
Age-standardized prevalence of hypertension among adults aged 30–79 years (%),Montenegro,SEX_BTSX,45.09999847
Age-standardized prevalence of obesity among adults (18+ years) (%),Montenegro,SEX_BTSX,17.99588013
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,Montenegro,SEX_BTSX,32.0
Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan (constant 2020 US$ millions),Montenegro,,15.38990021
Annual mean concentrations of fine particulate matter (PM2.5) in urban areas (µg/m3),Montenegro,,17.93198013
Average of 15 International Health Regulations core capacity scores,Montenegro,,55.06669998
Density of dentists (per 10 000 population) ,Montenegro,,0.589999974
Density of medical doctors (per 10 000 population) ,Montenegro,,27.52400017
Density of nursing and midwifery personnel (per 10 000 population) ,Montenegro,,59.92699814
Density of pharmacists (per 10 000 population) ,Montenegro,,2.375999928
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Montenegro,,80.0
Domestic general government health expenditure (GGHE-D) as percentage of general government expenditure (GGE) (%),Montenegro,,14.39999962
Healthy life expectancy at birth (years),Montenegro,SEX_MLE,63.54860306
Healthy life expectancy at birth (years),Montenegro,SEX_FMLE,66.7926712
Healthy life expectancy at birth (years),Montenegro,SEX_BTSX,65.14714813
Hepatitis B surface antigen (HBsAg) prevalence among children under 5 years (%),Montenegro,,0.670000017
Life expectancy at birth (years),Montenegro,SEX_FMLE,77.87943268
Life expectancy at birth (years),Montenegro,SEX_MLE,71.62459564
Life expectancy at birth (years),Montenegro,SEX_BTSX,74.70975494
Maternal mortality ratio (per 100 000 live births),Montenegro,,6.174429893
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Montenegro,,70.0
Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population),Montenegro,SEX_BTSX,1.799999952
Mortality rate due to homicide (per 100 000 population),Montenegro,,2.612496853
Mortality rate from unintentional poisoning (per 100 000 population),Montenegro,,0.321202099
Neonatal mortality rate (per 1000 live births),Montenegro,SEX_BTSX,1.033398986
New HIV infections (per 1000 uninfected population),Montenegro,SEX_BTSX,0.02
Number of cases of poliomyelitis caused by wild poliovirus (WPV),Montenegro,,0.0
"Percentage of total antibiotic consumption being from the AWaRe ""Access"" antibiotics category  (%)",Montenegro,,45.18420029
Population with household expenditures on health > 10% of total household expenditure or income (%),Montenegro,,10.27000046
Population with household expenditures on health > 25% of total household expenditure or income (%),Montenegro,,0.779999971
Prevalence of anaemia in women of reproductive age (15–49 years) (%),Montenegro,SEX_FMLE,17.20000076
Prevalence of obesity among children and adolescents (5–19 years) (%),Montenegro,SEX_BTSX,8.737199783
Prevalence of overweight in children under 5 (%),Montenegro,,8.0
Prevalence of stunting in children under 5 (%),Montenegro,,8.199999809
Prevalence of wasting in children under 5 (%),Montenegro,,2.200000048
"Probability of dying from any of CVD, cancer, diabetes, CRD between age 30 and exact age 70 (%)",Montenegro,,20.96156693
Proportion of births attended by skilled health personnel (%),Montenegro,,98.80000305
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months (%) ,Montenegro,,4.0
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in their lifetime (%) ,Montenegro,,16.0
Proportion of population using a hand-washing facility with soap and water (%),Montenegro,,99.24173737
Proportion of population using safely-managed drinking-water services (%),Montenegro,,85.11891937
Proportion of population using safely-managed sanitation services (%),Montenegro,,57.39968109
Proportion of population with primary reliance on clean fuels and technology (%),Montenegro,,62.59999847
Proportion of safely treated domestic wastewater flows (%),Montenegro,,55.27941895
Proportion of women of reproductive age who have their need for family planning satisfied with modern methods (%),Montenegro,SEX_FMLE,32.90000153
Reported number of people requiring interventions against NTDs,Montenegro,,0.0
Road traffic mortality rate (per 100 000 population),Montenegro,,9.100000381
Suicide mortality rate (per 100 000 population),Montenegro,,11.29340744
Total alcohol per capita (≥ 15 years of age) consumption (litres of pure alcohol),Montenegro,SEX_BTSX,10.34272957
"Total net official development assistance to medical research and basic health sectors per capita (US$), by recipient country ",Montenegro,,8.350000381
Tuberculosis incidence (per 100 000 population),Montenegro,,14.0
UHC: Service coverage index,Montenegro,,71.94123077
Under-five mortality rate (per 1000 live births),Montenegro,SEX_BTSX,2.722979069
Adolescent birth rate (per 1000 women),Morocco,AGEGROUP_YEARS10-14,0.01
Adolescent birth rate (per 1000 women),Morocco,AGEGROUP_YEARS15-19,21.65999985
Age-standardized mortality rate attributed to household and ambient air pollution  (per 100 000 population) ,Morocco,SEX_BTSX,66.61496735
Age-standardized prevalence of hypertension among adults aged 30–79 years (%),Morocco,SEX_BTSX,35.29999924
Age-standardized prevalence of obesity among adults (18+ years) (%),Morocco,SEX_BTSX,21.78434944
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,Morocco,SEX_BTSX,13.0
Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan (constant 2020 US$ millions),Morocco,,200.3484955
Annual mean concentrations of fine particulate matter (PM2.5) in urban areas (µg/m3),Morocco,,13.7270298
Average of 15 International Health Regulations core capacity scores,Morocco,,73.53330231
Contact coverage of treatment services for alcohol use disorders (%),Morocco,ALCOHOL,7.082152843
Density of dentists (per 10 000 population) ,Morocco,,1.366999984
Density of medical doctors (per 10 000 population) ,Morocco,,7.318999767
Density of nursing and midwifery personnel (per 10 000 population) ,Morocco,,13.90799999
Density of pharmacists (per 10 000 population) ,Morocco,,2.601999998
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Morocco,,99.0
Domestic general government health expenditure (GGHE-D) as percentage of general government expenditure (GGE) (%),Morocco,,7.179999828
Healthy life expectancy at birth (years),Morocco,SEX_FMLE,61.84438705
Healthy life expectancy at birth (years),Morocco,SEX_MLE,62.81930161
Healthy life expectancy at birth (years),Morocco,SEX_BTSX,62.33965302
Hepatitis B surface antigen (HBsAg) prevalence among children under 5 years (%),Morocco,,0.159999996
Life expectancy at birth (years),Morocco,SEX_FMLE,73.71494293
Life expectancy at birth (years),Morocco,SEX_BTSX,72.61868286
Life expectancy at birth (years),Morocco,SEX_MLE,71.53595734
Malaria incidence (per 1000 population at risk),Morocco,,0.0
Maternal mortality ratio (per 100 000 live births),Morocco,,71.85185242
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Morocco,,99.0
Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population),Morocco,SEX_BTSX,4.599999905
Mortality rate due to homicide (per 100 000 population),Morocco,,1.520829201
Mortality rate from unintentional poisoning (per 100 000 population),Morocco,,0.714062095
Neonatal mortality rate (per 1000 live births),Morocco,SEX_BTSX,10.55937958
New HIV infections (per 1000 uninfected population),Morocco,SEX_BTSX,0.02
Number of cases of poliomyelitis caused by wild poliovirus (WPV),Morocco,,0.0
Percentage of bloodstream infection due to Escherichia coli resistant to 3rd-generation cephalosporin (%),Morocco,,35.86999893
Percentage of bloodstream infections due methicillin-resistant Staphylococcus aureus (%),Morocco,,25.77000046
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),Morocco,,98.0
Population with household expenditures on health > 10% of total household expenditure or income (%),Morocco,,8.199999809
Population with household expenditures on health > 25% of total household expenditure or income (%),Morocco,,0.899999976
Prevalence of anaemia in women of reproductive age (15–49 years) (%),Morocco,SEX_FMLE,29.89999962
Prevalence of obesity among children and adolescents (5–19 years) (%),Morocco,SEX_BTSX,5.733150005
Prevalence of overweight in children under 5 (%),Morocco,,4.900000095
Prevalence of stunting in children under 5 (%),Morocco,,12.80000019
Prevalence of wasting in children under 5 (%),Morocco,,2.299999952
"Probability of dying from any of CVD, cancer, diabetes, CRD between age 30 and exact age 70 (%)",Morocco,,22.63043594
Proportion of births attended by skilled health personnel (%),Morocco,,86.59999847
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months (%) ,Morocco,,10.0
Proportion of population using safely-managed drinking-water services (%),Morocco,,74.82420349
Proportion of population using safely-managed sanitation services (%),Morocco,,61.01042175
Proportion of population with primary reliance on clean fuels and technology (%),Morocco,,97.90000153
Proportion of safely treated domestic wastewater flows (%),Morocco,,44.62697983
Proportion of women of reproductive age who have their need for family planning satisfied with modern methods (%),Morocco,SEX_FMLE,72.0
Reported number of people requiring interventions against NTDs,Morocco,,2364.0
Road traffic mortality rate (per 100 000 population),Morocco,,18.60000038
Suicide mortality rate (per 100 000 population),Morocco,,2.910125732
Total alcohol per capita (≥ 15 years of age) consumption (litres of pure alcohol),Morocco,SEX_BTSX,0.48890999
"Total net official development assistance to medical research and basic health sectors per capita (US$), by recipient country ",Morocco,,0.50999999
Tuberculosis incidence (per 100 000 population),Morocco,,93.0
UHC: Service coverage index,Morocco,,69.45201874
Under-five mortality rate (per 1000 live births),Morocco,SEX_BTSX,17.26193047
Adolescent birth rate (per 1000 women),Mozambique,AGEGROUP_YEARS10-14,7.0
Adolescent birth rate (per 1000 women),Mozambique,AGEGROUP_YEARS15-19,158.0
Age-standardized mortality rate attributed to household and ambient air pollution  (per 100 000 population) ,Mozambique,SEX_BTSX,228.366333
Age-standardized prevalence of hypertension among adults aged 30–79 years (%),Mozambique,SEX_BTSX,38.59999847
Age-standardized prevalence of obesity among adults (18+ years) (%),Mozambique,SEX_BTSX,10.26296043
Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan (constant 2020 US$ millions),Mozambique,,116.3029022
Annual mean concentrations of fine particulate matter (PM2.5) in urban areas (µg/m3),Mozambique,,17.51395035
Average of 15 International Health Regulations core capacity scores,Mozambique,,54.53329849
Density of dentists (per 10 000 population) ,Mozambique,,0.105999999
Density of medical doctors (per 10 000 population) ,Mozambique,,0.815999985
Density of nursing and midwifery personnel (per 10 000 population) ,Mozambique,,5.124000072
Density of pharmacists (per 10 000 population) ,Mozambique,,0.150999993
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Mozambique,,61.0
Domestic general government health expenditure (GGHE-D) as percentage of general government expenditure (GGE) (%),Mozambique,,8.149999619
Healthy life expectancy at birth (years),Mozambique,SEX_BTSX,49.71591187
Healthy life expectancy at birth (years),Mozambique,SEX_FMLE,50.79285431
Healthy life expectancy at birth (years),Mozambique,SEX_MLE,48.6661911
Hepatitis B surface antigen (HBsAg) prevalence among children under 5 years (%),Mozambique,,0.589999974
Human papillomavirus (HPV) immunization coverage estimates among 15 year-old girls (%),Mozambique,SEX_FMLE,32.0
Life expectancy at birth (years),Mozambique,SEX_MLE,54.8007164
Life expectancy at birth (years),Mozambique,SEX_FMLE,60.54787064
Life expectancy at birth (years),Mozambique,SEX_BTSX,57.66202545
Malaria incidence (per 1000 population at risk),Mozambique,,316.7432556
Maternal mortality ratio (per 100 000 live births),Mozambique,,127.110527
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Mozambique,,70.0
Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population),Mozambique,SEX_BTSX,45.59999847
Mortality rate due to homicide (per 100 000 population),Mozambique,,3.335992336
Mortality rate from unintentional poisoning (per 100 000 population),Mozambique,,1.490055203
Neonatal mortality rate (per 1000 live births),Mozambique,SEX_BTSX,25.69850922
New HIV infections (per 1000 uninfected population),Mozambique,SEX_BTSX,3.200000048
Number of cases of poliomyelitis caused by wild poliovirus (WPV),Mozambique,,0.0
Percentage of bloodstream infections due methicillin-resistant Staphylococcus aureus (%),Mozambique,,25.0
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),Mozambique,,70.0
Population with household expenditures on health > 10% of total household expenditure or income (%),Mozambique,,3.579999924
Population with household expenditures on health > 25% of total household expenditure or income (%),Mozambique,,0.970000029
Prevalence of anaemia in women of reproductive age (15–49 years) (%),Mozambique,SEX_FMLE,47.90000153
Prevalence of obesity among children and adolescents (5–19 years) (%),Mozambique,SEX_BTSX,1.656579971
Prevalence of overweight in children under 5 (%),Mozambique,,5.5
Prevalence of stunting in children under 5 (%),Mozambique,,36.40000153
Prevalence of wasting in children under 5 (%),Mozambique,,3.8
"Probability of dying from any of CVD, cancer, diabetes, CRD between age 30 and exact age 70 (%)",Mozambique,,29.50040436
Proportion of births attended by skilled health personnel (%),Mozambique,,67.5
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months (%) ,Mozambique,,16.0
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in their lifetime (%) ,Mozambique,,30.0
Proportion of population with primary reliance on clean fuels and technology (%),Mozambique,,6.0
Proportion of women of reproductive age who have their need for family planning satisfied with modern methods (%),Mozambique,SEX_FMLE,55.5
Reported number of people requiring interventions against NTDs,Mozambique,,24148568.0
Road traffic mortality rate (per 100 000 population),Mozambique,,20.10000038
Suicide mortality rate (per 100 000 population),Mozambique,,11.1342001
Total alcohol per capita (≥ 15 years of age) consumption (litres of pure alcohol),Mozambique,SEX_BTSX,2.029489994
"Total net official development assistance to medical research and basic health sectors per capita (US$), by recipient country ",Mozambique,,8.600000381
Tuberculosis incidence (per 100 000 population),Mozambique,,361.0
UHC: Service coverage index,Mozambique,,43.99269867
Under-five mortality rate (per 1000 live births),Mozambique,SEX_BTSX,66.21414948
Adolescent birth rate (per 1000 women),Myanmar,AGEGROUP_YEARS10-14,0.800000012
Adolescent birth rate (per 1000 women),Myanmar,AGEGROUP_YEARS15-19,36.45999908
Age-standardized mortality rate attributed to household and ambient air pollution  (per 100 000 population) ,Myanmar,SEX_BTSX,184.0965576
Age-standardized prevalence of hypertension among adults aged 30–79 years (%),Myanmar,SEX_BTSX,37.79999924
Age-standardized prevalence of obesity among adults (18+ years) (%),Myanmar,SEX_BTSX,7.426340103
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,Myanmar,SEX_BTSX,44.40000153
Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan (constant 2020 US$ millions),Myanmar,,19.23159981
Annual mean concentrations of fine particulate matter (PM2.5) in urban areas (µg/m3),Myanmar,,27.75418091
Average of 15 International Health Regulations core capacity scores,Myanmar,,62.73329926
Density of dentists (per 10 000 population) ,Myanmar,,0.716000021
Density of medical doctors (per 10 000 population) ,Myanmar,,7.508999825
Density of nursing and midwifery personnel (per 10 000 population) ,Myanmar,,11.02700043
Density of pharmacists (per 10 000 population) ,Myanmar,,0.791999996
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Myanmar,,71.0
Domestic general government health expenditure (GGHE-D) as percentage of general government expenditure (GGE) (%),Myanmar,,4.389999866
Healthy life expectancy at birth (years),Myanmar,SEX_MLE,57.90518188
Healthy life expectancy at birth (years),Myanmar,SEX_BTSX,59.7506485
Healthy life expectancy at birth (years),Myanmar,SEX_FMLE,61.69294357
Hepatitis B surface antigen (HBsAg) prevalence among children under 5 years (%),Myanmar,,1.110000014
Human papillomavirus (HPV) immunization coverage estimates among 15 year-old girls (%),Myanmar,SEX_FMLE,44.0
Life expectancy at birth (years),Myanmar,SEX_MLE,64.71030426
Life expectancy at birth (years),Myanmar,SEX_BTSX,67.84580994
Life expectancy at birth (years),Myanmar,SEX_FMLE,71.14627838
Malaria incidence (per 1000 population at risk),Myanmar,,12.3715601
Maternal mortality ratio (per 100 000 live births),Myanmar,,178.6743774
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Myanmar,,64.0
Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population),Myanmar,SEX_BTSX,12.89999962
Mortality rate due to homicide (per 100 000 population),Myanmar,,3.933912992
Mortality rate from unintentional poisoning (per 100 000 population),Myanmar,,0.929531217
Neonatal mortality rate (per 1000 live births),Myanmar,SEX_BTSX,21.05069923
New HIV infections (per 1000 uninfected population),Myanmar,SEX_BTSX,0.209999993
Number of cases of poliomyelitis caused by wild poliovirus (WPV),Myanmar,,0.0
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),Myanmar,,57.0
Population with household expenditures on health > 10% of total household expenditure or income (%),Myanmar,,12.71000004
Population with household expenditures on health > 25% of total household expenditure or income (%),Myanmar,,3.470000029
Prevalence of anaemia in women of reproductive age (15–49 years) (%),Myanmar,SEX_FMLE,42.09999847
Prevalence of obesity among children and adolescents (5–19 years) (%),Myanmar,SEX_BTSX,7.393350124
Prevalence of overweight in children under 5 (%),Myanmar,,0.800000012
Prevalence of stunting in children under 5 (%),Myanmar,,24.10000038
Prevalence of wasting in children under 5 (%),Myanmar,,7.400000095
"Probability of dying from any of CVD, cancer, diabetes, CRD between age 30 and exact age 70 (%)",Myanmar,,25.56060791
